
Using device: cuda
Epoch[10/100], train loss: 15.61969
Epoch[20/100], train loss: 12.624793
Epoch[30/100], train loss: 11.116176
Epoch[40/100], train loss: 9.109489
Epoch[50/100], train loss: 6.973271
Epoch[60/100], train loss: 5.562891
Epoch[70/100], train loss: 4.891065
Epoch[80/100], train loss: 3.752075
Epoch[90/100], train loss: 2.87589
Epoch[100/100], train loss: 2.344956
