Using device: cuda
Epoch[10/300], loss: 0.05085018277168274
Epoch[20/300], loss: 0.04067331179976463
Epoch[30/300], loss: 0.03013862669467926
Epoch[40/300], loss: 0.024256067350506783
Epoch[50/300], loss: 0.019659338518977165
Epoch[60/300], loss: 0.016069719567894936
Epoch[70/300], loss: 0.013787482865154743
Epoch[80/300], loss: 0.011238058097660542
Epoch[90/300], loss: 0.00915993470698595
Epoch[100/300], loss: 0.007468979340046644
Epoch[110/300], loss: 0.006263203918933868
Epoch[120/300], loss: 0.005241789389401674
Epoch[130/300], loss: 0.0040585375390946865
Epoch[140/300], loss: 0.003317865775898099
Epoch[150/300], loss: 0.002836715430021286
Epoch[160/300], loss: 0.002282155444845557
Epoch[170/300], loss: 0.0019205440767109394
Epoch[180/300], loss: 0.001579411793500185
Epoch[190/300], loss: 0.0013883471256121993
Epoch[200/300], loss: 0.0012628015829250216
Epoch[210/300], loss: 0.001007743296213448
Epoch[220/300], loss: 0.0008772772853262722
Epoch[230/300], loss: 0.0007808443042449653
Epoch[240/300], loss: 0.0007316775736398995
Epoch[250/300], loss: 0.0006982837803661823
Epoch[260/300], loss: 0.0006275693885982037
Epoch[270/300], loss: 0.00058977329172194
Epoch[280/300], loss: 0.000522145361173898
Epoch[290/300], loss: 0.00046571166603825986
Epoch[300/300], loss: 0.00045962384319864213
