Using device: cuda
Epoch[10/300], loss: 0.02314474619925022
Epoch[20/300], loss: 0.01359359547495842
Epoch[30/300], loss: 0.008604954928159714
Epoch[40/300], loss: 0.006574032362550497
Epoch[50/300], loss: 0.004456114023923874
Epoch[60/300], loss: 0.00327536859549582
Epoch[70/300], loss: 0.002647090470418334
Epoch[80/300], loss: 0.00198555295355618
Epoch[90/300], loss: 0.0018513724207878113
Epoch[100/300], loss: 0.0014416497433558106
Epoch[110/300], loss: 0.0012033130042254925
Epoch[120/300], loss: 0.0011750847334042192
Epoch[130/300], loss: 0.0009128304664045572
Epoch[140/300], loss: 0.0007954574539326131
Epoch[150/300], loss: 0.0008134308736771345
Epoch[160/300], loss: 0.0006655041943304241
Epoch[170/300], loss: 0.000603378692176193
Epoch[180/300], loss: 0.0006040166481398046
Epoch[190/300], loss: 0.0005328233237378299
Epoch[200/300], loss: 0.0005070219631306827
Epoch[210/300], loss: 0.0005624525365419686
Epoch[220/300], loss: 0.0005702762864530087
Epoch[230/300], loss: 0.0005203851033002138
Epoch[240/300], loss: 0.00042663325439207256
Epoch[250/300], loss: 0.0003304013516753912
Epoch[260/300], loss: 0.00028778830892406404
Epoch[270/300], loss: 0.00030402338597923517
Epoch[280/300], loss: 0.00033568995422683656
Epoch[290/300], loss: 0.00035391456913203
Epoch[300/300], loss: 0.00032110532629303634
