Using device: cuda
Epoch[10/300], loss: 0.047804683446884155
Epoch[20/300], loss: 0.037854064255952835
Epoch[30/300], loss: 0.025434574112296104
Epoch[40/300], loss: 0.0206399317830801
Epoch[50/300], loss: 0.017163287848234177
Epoch[60/300], loss: 0.014608136378228664
Epoch[70/300], loss: 0.013424565084278584
Epoch[80/300], loss: 0.012088070623576641
Epoch[90/300], loss: 0.011151589453220367
Epoch[100/300], loss: 0.00999400019645691
Epoch[110/300], loss: 0.009092300198972225
Epoch[120/300], loss: 0.008170360699295998
Epoch[130/300], loss: 0.006847114767879248
Epoch[140/300], loss: 0.005959495902061462
Epoch[150/300], loss: 0.0051772999577224255
Epoch[160/300], loss: 0.004408834967762232
Epoch[170/300], loss: 0.0035947775468230247
Epoch[180/300], loss: 0.00294101913459599
Epoch[190/300], loss: 0.002876240061596036
Epoch[200/300], loss: 0.0021658577024936676
Epoch[210/300], loss: 0.0018571220571175218
Epoch[220/300], loss: 0.0015679462812840939
Epoch[230/300], loss: 0.0013413798296824098
Epoch[240/300], loss: 0.001242514350451529
Epoch[250/300], loss: 0.0010990644805133343
Epoch[260/300], loss: 0.0009246180416084826
Epoch[270/300], loss: 0.0008451956673525274
Epoch[280/300], loss: 0.0008028596639633179
Epoch[290/300], loss: 0.0007892201538197696
Epoch[300/300], loss: 0.0006959455204196274
